,objectId,jd,fid,pid,diffmaglim,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,decl,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,ssdistnr,ssmagnr,ssnamenr,sumrat,magapbig,sigmagapbig,ranr,decnr,sgmag1,srmag1,simag1,szmag1,sgscore1,distpsnr1,ndethist,ncovhist,jdstarthist,jdendhist,scorr,tooflag,objectidps1,objectidps2,sgmag2,srmag2,simag2,szmag2,sgscore2,distpsnr2,objectidps3,sgmag3,srmag3,simag3,szmag3,sgscore3,distpsnr3,nmtchps,rfid,jdstartref,jdendref,nframesref,rbversion,dsnrms,ssnrms,dsdiff,magzpsci,magzpsciunc,magzpscirms,nmatches,clrcoeff,clrcounc,zpclrcov,zpmed,clrmed,clrrms,neargaia,neargaiabright,maggaia,maggaiabright,exptime,drb,drbversion,obsdate,mjd,magcorrZTF,magOO,phaseangle,heliodist,geodist,velocity,magcorrOO
113080,ZTF18aborocd,2458352.8368403,1,598336843715,19.7729,1,598336843715015003,t,3,598,37,440,533.1,2826.82,313.2731176000001,-1.6522758999999998,17.8282,0.06113480000000001,3.43256,17.7153,0.0652,7.151739999999999,23.03,0.316,0.638,-0.055999999999999994,0.6371859999999999,-0.112908,1.85,0.983,253.67700000000002,2.05756,1.2286,0.7120000000000001,0.68,0.384865,0.367568,1.04706,3,0,0.863333,0.0,17.2,2759,0.993809,17.7093,0.0828,313.2711087,-1.6523747,17.9692,17.9849,18.7193,-999.0,0.5,16.0682,1,5,2458352.8368403,2458352.8368403,34.058235168456996,0,106013132772215593,106013132685338603,18.2812,-999.0,19.4011,-999.0,0.5,16.6769,106023132771800651,18.2607,17.6891,17.4248,17.3114,0.9995,17.0003,9,440120137,2458228.982743,2458346.814884,15,t8_f5_c3,34.762,51.5683,-16.8064,26.1462,4.1481999999999995e-06,0.031577,2053.0,-0.042592000000000005,1.1225899999999999e-05,-6.44e-06,26.122,0.516,0.200271,16.9993,-999.0,17.5759,-999.0,,,,2018-08-22T08:05:03.002,58352.33641205915,0.6281999999999996,17.739246404743078,3.6823323604938825,5.4224291932676065,4.461601554341963,0.13246416415714413,0.08895359525692115
221066,ZTF18abuccpm,2458369.6898958,2,615189892415,20.5851,1,615189892415015009,t,9,615,24,440,2525.93,752.209,311.7198531,-2.9680059,17.3213,0.0416715,10.6325,17.3447,0.0228,8.73511,22.901999999999997,0.307,0.9420000000000001,-0.264,0.22902399999999998,0.023387,1.99,0.983,546.571,3.24041,1.20733,0.6970000000000001,0.6579999999999999,0.35025100000000003,0.33065300000000003,1.0592700000000002,6,0,0.86,0.0,17.3,2759,0.971657,17.3249,0.0276,311.7174100000001,-2.9677343,-999.0,21.4978,20.0314,19.3557,0.99375,12.4183,1,2,2458369.6898958,2458369.6898958,57.4477005004883,0,104433117173885906,104433117233337113,-999.0,-999.0,21.6664,21.02,0.6789109999999999,13.7004,104433117154518884,22.1847,20.8786,20.064,19.663,0.916208,15.7108,10,440120224,2458247.974479,2458366.817569,15,t8_f5_c3,63.6083,146.24,-82.6313,26.2293,1.2562000000000001e-06,0.027412,2119.0,0.09131,3.5724e-06,-1.97e-06,26.276999999999997,0.48100000000000004,0.217337,22.7122,85.09,18.4449,12.0686,,,,2018-09-08T04:33:26.997,58369.18946755911,0.021300000000000097,17.356919811352228,6.031430533685682,5.428222810599549,4.5675370794612205,0.1111039310936197,-0.035619811352226805
276947,ZTF18abvcego,2458372.7957292004,2,618295722515,20.5191,1,618295722515015011,t,11,618,25,440,255.146,1636.99,311.4973154,-3.2129286,17.5346,0.0412955,7.417619999999999,17.5337,0.0275,7.24915,21.224,0.075,0.975,-0.11,0.027609199999999997,-0.000915,1.86,0.983,255.146,2.98536,1.31968,0.6829999999999999,0.652,0.367204,0.350538,1.04755,1,0,0.89,0.0,17.4,2759,1.0,17.5322,0.0343,311.4993113,-3.2124942,22.0598,21.4415,20.1456,19.5546,0.955167,7.37933,1,10,2458372.7957292004,2458372.7957292004,58.8484306335449,0,104143114993175465,104143114969807514,21.7094,21.0852,-999.0,-999.0,0.030291700000000005,8.051860000000001,104143114972467680,21.6006,20.9893,19.7015,19.0123,0.874167,8.34552,11,440120225,2458247.974479,2458363.788484,15,t8_f5_c3,64.0559,117.85799999999999,-53.8018,26.2776,1.4699000000000001e-06,0.024322,2152.0,0.081692,4.6167e-06,-2.45e-06,26.320999999999998,0.47,0.188727,19.4897,-999.0,17.9001,-999.0,,,,2018-09-11T07:05:51.003,58372.29530095963,0.1346000000000025,17.39189050648573,6.4707362697277,5.429275329464813,4.595113888894303,0.10538767367304416,0.1427094935142712
327635,ZTF18abvuoil,2458375.668287,2,621168282515,20.4861,1,621168282515015029,t,29,621,25,440,891.47,2420.58,311.3134672,-3.4378465,17.4571,0.0448591,59.6863,17.4408,0.0264,4.264069999999999,22.839000000000002,0.248,0.575,-0.287,-0.018712,-0.016302,1.99,1.0,659.918,3.0453200000000002,1.21916,0.6779999999999999,0.664,0.340704,0.33366799999999996,1.02108,1,0,0.856667,0.0,17.4,2759,1.0,17.4219,0.0323,311.3131173999999,-3.4389935,21.7861,20.627,19.6492,19.1996,0.969125,5.28174,1,11,2458375.668287,2458375.668287,79.0423583984375,0,103873113127926617,103873113160954052,22.1234,21.615,21.0407,20.6926,0.969583,9.89403,103873113105834569,21.8497,21.6524,20.2772,-999.0,0.5,10.2854,13,440120225,2458247.974479,2458363.788484,15,t8_f5_c3,68.0338,127.95700000000001,-59.9232,26.2781,1.46e-06,0.024943,2151.0,0.0862,4.5575e-06,-2.43e-06,26.324,0.47200000000000003,0.190002,5.28057,88.711,20.1773,12.7609,,,,2018-09-14T04:02:19.997,58375.16785875895,0.05710000000000193,17.423779952026774,6.864775991140996,5.430244556320135,4.622658048434934,0.1003278881364605,0.03332004797322696
328982,ZTF18abvvtgc,2458375.7297801003,1,621229782515,20.706,1,621229782515015010,t,10,621,25,440,923.5989999999999,2438.95,311.3095889,-3.4426479,18.0596,0.0550569,12.3656,18.0549,0.0353,8.95129,21.226,0.057,0.539,0.009000000000000001,0.449167,-0.0047350000000000005,2.15,0.983,641.555,2.65112,1.21248,0.748,0.688,0.347907,0.32,1.08721,3,0,0.833333,0.0,17.4,2759,0.9984069999999999,18.0701,0.0446,311.3115309,-3.4442517,-999.0,-999.0,22.0468,-999.0,0.155792,3.7044900000000003,1,12,2458375.7297801003,2458375.7297801003,57.555999755859396,0,103863113087159726,103863113115017322,21.2788,20.0143,18.8187,18.2638,1.0,9.01266,103873113067861682,-999.0,-999.0,-999.0,19.9447,0.443024,12.8158,12,440120125,2458228.982743,2458336.815185,15,t8_f5_c3,65.322,102.59700000000001,-37.2749,26.2646,1.5522e-06,0.022158,2142.0,-0.056557,4.8742e-06,-2.59e-06,26.237,0.47,0.189729,9.01234,-999.0,19.4369,-999.0,,,,2018-09-14T05:30:53.001,58375.229351859554,0.6596000000000011,17.995472913260166,6.8732433336647025,5.430265260023074,4.6232675901898155,0.10020933610291924,0.06412708673983403
647270,ZTF18acbwhtw,2458423.5843287003,2,669084324815,19.544,1,669084324815015009,t,9,669,48,388,2688.12,937.145,311.7153126,-6.4117527,17.9431,0.061355099999999996,1.2188,17.9328,0.0761,3.13001,21.136999999999997,0.092,1.061,-0.162,-0.0666597,-0.010338,2.8,0.981,384.385,1.6111799999999998,1.0513,0.917,0.836,0.3275,0.29857100000000003,1.09689,1,0,0.806667,0.0,18.0,2759,1.0,17.8698,0.0916,311.7148766,-6.410986599999998,22.0363,21.1938,20.7196,20.4189,0.870875,3.3389699999999998,1,33,2458423.5843287003,2458423.5843287003,31.1070957183838,0,100303117148777250,100303117168677820,-999.0,22.1545,21.4438,21.1097,0.053125,7.204739999999999,100313117144680628,22.3408,21.342,20.3209,19.8605,0.992042,13.2272,9,388120248,2458247.974942,2458338.828542,15,t8_f5_c3,20.3941,39.0118,-18.6178,25.8961,3.4116e-06,0.033267000000000005,2158.0,0.068988,8.5385e-06,-5.06e-06,25.938000000000002,0.519,0.218475,26.9125,-999.0,17.1057,-999.0,30.0,,,2018-11-01T02:01:26.000,58423.083900459584,-0.05689999999999884,17.868638184479913,10.475077376377588,5.445800262419296,5.284081749741683,0.08381583784276442,0.07446181552008824
776400,ZTF18aceghya,2458429.5846065,2,675084606115,20.0165,1,675084606115015027,t,27,675,61,389,2924.58,1944.86,312.2275818,-6.6315575,17.9937,0.06580319999999999,8.78916,18.0024,0.0593,1.99111,17.589000000000002,0.017,0.599,-0.004,0.0876009,0.008745999999999999,3.13,0.983,147.924,2.01408,0.905536,0.795,0.705,0.253994,0.22524,1.12766,4,0,0.743333,0.0,18.0,2759,0.996618,18.0383,0.0763,312.2274144,-6.6320926999999985,18.8816,17.6708,17.0494,16.77,0.987792,2.1496299999999997,1,68,2458429.5846065,2458429.5846065,23.324836730957,0,100043122274121900,100043122259963028,17.847,17.0607,16.7331,16.5669,1.0,5.930219999999999,100043122310371604,-999.0,22.2243,21.8932,-999.0,0.791667,12.6632,10,389120261,2458256.920023,2458351.709803,15,t8_f5_c3,32.203,59.7777,-27.5747,25.9977,1.7011000000000001e-06,0.025348,2093.0,0.06588300000000001,4.3543e-06,-2.55e-06,26.035999999999998,0.511,0.218533,2.14425,-999.0,17.4574,-999.0,30.0,,,2018-11-07T02:01:50.002,58429.08417825914,-0.006299999999999528,17.908870045442143,10.479606871911043,5.447665476334155,5.380630785517584,0.09545851030019711,0.08482995455785769
778470,ZTF18acehyvz,2458429.6678125,1,675167816115,20.2412,1,675167816115015017,t,17,675,61,389,2889.85,1949.16,312.2351635,-6.634334299999999,18.5687,0.09219060000000001,2.55767,18.6332,0.0831,6.77223,16.97,0.015,0.7490000000000001,-0.013999999999999999,-0.0716778,0.06451699999999999,2.54,0.982,182.649,1.60802,1.12025,0.8190000000000001,0.736,0.322441,0.28976399999999997,1.11277,0,0,0.73,0.0,18.0,2759,1.0,18.4682,0.0915,312.2364516,-6.635743,16.9481,16.548,16.4067,16.3508,0.9975,6.931830000000001,1,90,2458429.6678125,2458429.6678125,31.670120239257802,0,100033122364817544,100043122327182724,19.1777,18.5449,18.2916,18.1661,0.99875,13.5652,100033122336544965,19.3191,18.9046,18.730999999999998,18.6515,0.916625,14.0397,10,389120161,2458263.960232,2458372.75272,15,t8_f5_c3,24.1023,42.7958,-18.6935,26.0207,3.0355e-06,0.031125999999999997,2094.0,-0.059486000000000004,7.707100000000001e-06,-4.52e-06,25.989,0.511,0.221894,6.933330000000001,-999.0,16.4898,-999.0,30.0,,,2018-11-07T04:01:39.000,58429.16738425942,0.5686999999999998,18.480414956795677,10.479166482662368,5.447691209787828,5.381978427682946,0.09601735780237824,0.08828504320432273
814957,ZTF18acesnpo,2458430.576794,2,676076794815,19.8279,1,676076794815015015,t,15,676,48,388,581.8380000000001,2030.58,312.3213066,-6.6641132,17.8855,0.07189730000000001,8.33085,17.8628,0.0676,4.32419,22.668000000000003,0.27399999999999997,0.647,-0.377,0.17736300000000002,-0.022697,2.48,0.983,581.8380000000001,1.96512,0.965601,0.764,0.642,0.30806500000000003,0.258871,1.19003,1,0,0.806667,0.0,18.0,2759,1.0,17.8417,0.0847,312.3204583,-6.6649866,-999.0,21.3287,20.7309,20.4021,0.993125,6.53193,1,92,2458430.576794,2458430.576794,39.221733093261705,0,100003123198334742,100003123175633431,20.008,19.1766,18.8384,18.6892,0.9970829999999999,13.390999999999998,100003123181158360,19.5208,19.0903,18.8912,18.8308,1.0,18.575,8,388120248,2458247.974942,2458338.828542,15,t8_f5_c3,27.803,48.3687,-20.5657,26.0195,1.8225e-06,0.027048000000000003,2082.0,0.077441,4.6339e-06,-2.73e-06,26.064,0.516,0.21624899999999997,13.3904,79.6234,19.0567,13.0989,30.0,,,2018-11-08T01:50:35.002,58430.07636575914,-0.1144999999999996,17.915115222102017,10.47110058425065,5.447972099543639,5.396617185832242,0.09744947681771632,-0.029615222102016503
815679,ZTF18acetjaz,2458430.6439236,1,676143924815,20.3633,1,676143924815015022,t,22,676,48,388,520.645,2016.87,312.3275707,-6.66625,18.4972,0.08332439999999999,5.28006,18.4928,0.0682,5.776730000000001,20.834,0.059000000000000004,1.2009999999999998,0.042,0.0705169,-0.004425,2.11,0.983,520.645,1.87051,1.2514399999999999,0.777,0.7190000000000001,0.368246,0.340758,1.08067,2,0,0.806667,0.0,18.0,2759,1.0,18.4734,0.0849,312.3278914,-6.6678432,20.8285,19.9116,19.5453,19.365,1.0,5.9633400000000005,3,96,2458430.6430208,2458430.644838,37.299343109130895,0,99993123278909056,100003123278674144,-999.0,22.0625,20.8342,20.2821,0.974125,9.575660000000001,99993123302415136,20.9092,20.5523,20.4278,20.3629,0.996667,19.8638,5,388120148,2458254.93816,2458344.854051,15,t8_f5_c3,29.6537,48.0545,-18.4008,26.0752,2.7339999999999996e-06,0.028109,2091.0,-0.045517,6.8619e-06,-4.06e-06,26.051,0.518,0.21936399999999998,5.9639999999999995,63.5011,19.8341,13.0989,30.0,,,2018-11-08T03:27:14.999,58430.143495359465,0.4971999999999994,18.486548084621912,10.470576861175477,5.447992826589713,5.397703048726209,0.09782927605454324,0.010651915378087295
872372,ZTF18acgxhhc,2458432.584537,2,678084536115,19.5996,1,678084536115015031,t,31,678,61,389,1900.05,2296.01,312.5185116,-6.7266461,17.8642,0.0608635,1.51342,17.9183,0.0625,3.7941599999999998,21.741,0.174,0.938,-0.031,-0.556032,0.054076,3.1,0.983,784.493,1.68133,1.09365,1.013,0.9890000000000001,0.32677399999999995,0.31903200000000004,1.02427,2,0,0.813333,0.0,18.0,2759,1.0,17.8672,0.0759,312.5177001,-6.7273452,-999.0,21.9856,21.5256,20.8705,0.60878,4.2088,1,38,2458432.584537,2458432.584537,33.322093963623,0,99923125176757437,99923125158617104,-999.0,-999.0,21.541,-999.0,0.11653599999999999,10.5656,99933125155451744,-999.0,21.8139,21.2692,20.9469,0.279833,14.6497,12,389120261,2458256.920023,2458351.709803,15,t8_f5_c3,18.3856,41.0146,-22.629,25.9822,2.9148e-06,0.032202,2093.0,0.075901,7.355499999999999e-06,-4.33e-06,26.026999999999997,0.514,0.22139299999999998,20.5889,46.6892,18.6465,13.8407,30.0,,,2018-11-10T02:01:43.997,58432.08410875919,-0.1357999999999997,17.927392822697783,10.446102360231977,5.448590998580209,5.428945561766791,0.10153114225004563,-0.0631928226977827
873278,ZTF18acgzodt,2458432.6475926004,1,678147596115,19.6939,1,678147596115015023,t,23,678,61,389,1879.15,2299.0,312.52470839999995,-6.7285322,18.4966,0.120126,1.3545,18.5701,0.0938,3.2231099999999997,19.048,0.019,0.726,-0.036000000000000004,-0.568753,0.073461,4.42,0.978,781.4989999999999,1.12376,0.85626,1.27,1.0759999999999998,0.28733000000000003,0.243439,1.1803,0,0,0.63,0.0,18.0,2759,1.0,18.4994,0.1119,312.5238353000001,-6.7287968,19.0356,18.6721,18.5219,18.4997,1.0,3.26917,1,40,2458432.6475926004,2458432.6475926004,19.4594345092773,0,99923125238315844,99923125176757437,-999.0,21.9856,21.5256,20.8705,0.60878,25.4091,99913125238147380,-999.0,-999.0,21.3666,-999.0,0.389937,26.3322,4,389120161,2458263.960232,2458372.75272,15,t8_f5_c3,9.29118,23.7953,-14.5041,26.0106,7.5154999999999994e-06,0.042985,1962.0,-0.037666000000000005,1.94613e-05,-1.134e-05,25.99,0.511,0.21600300000000003,3.27871,38.7979,18.6465,13.8407,30.0,,,2018-11-10T03:32:32.001,58432.147164359696,0.4966000000000008,18.498784763619312,10.445278845217148,5.448610401803057,5.4299651211156705,0.10195134294299109,-0.002184763619311525
1628426,ZTF18acyklae,2458471.5804514,2,717080455015,17.7412,2,717080455015015086,t,86,717,50,389,2195.94,413.217,318.0383501,-7.0759019,17.9056,0.214088,1.1029200000000001,17.6237,0.2384,2.5526400000000002,23.096,0.349,0.537,-0.209,1.48433,-0.281911,5.08,0.975,413.217,0.117487,0.718594,1.666,1.229,0.327953,0.241929,1.3555700000000002,2,0,0.406667,1.0,18.1,2759,1.0,17.8101,0.3634,318.0378827,-7.076450299999999,22.2576,21.941,21.5844,21.3233,0.0,23.403000000000002,1,51,2458471.5804514,2458471.5804514,7.3345036506652805,0,99503180394661676,99503180391751535,-999.0,-999.0,21.1869,-999.0,0.5,23.5318,99513180385278170,18.2211,17.6962,17.4727,17.3802,0.993375,26.5113,4,389120250,2458256.920023,2458363.788935,15,t8_f5_c3,2.04057,7.51014,-5.46957,25.3346,6.352819999999999e-05,0.061109000000000004,580.0,0.093447,0.000140008,-8.989e-05,25.401,0.584,0.203769,38.8844,-999.0,17.4456,-999.0,30.0,,,2018-12-19T01:55:51.001,58471.08002315928,-0.19440000000000168,18.06283892230026,8.170956173652778,5.460190805707273,6.009594038025191,0.17203146684319542,-0.15723892230025882
1628558,ZTF18acylikh,2458471.5853704,2,717085375015,18.0042,2,717085375015015004,t,4,717,50,389,2188.88,410.611,318.03956469999997,-7.0757195999999976,17.9566,0.16242,1.29626,17.7837,0.2601,6.47673,23.096,0.349,0.537,-0.209,5.421130000000001,-0.17291600000000001,4.01,0.986,410.611,0.220521,0.758803,1.103,0.972,0.275062,0.242394,1.13477,3,0,0.57,0.0,18.1,2759,1.0,17.74,0.321,318.0378827,-7.076450299999999,22.2576,21.941,21.5844,21.3233,0.0,23.7561,1,52,2458471.5853704,2458471.5853704,9.41070556640625,0,99503180394661676,99503180391751535,-999.0,-999.0,21.1869,-999.0,0.5,23.883000000000003,99513180385278170,18.2211,17.6962,17.4727,17.3802,0.993375,26.1093,3,389120250,2458256.920023,2458363.788935,15,t8_f5_c3,3.1849,9.75433,-6.5694300000000005,25.3676,4.65447e-05,0.06642,827.0,0.060033,9.45769e-05,-6.261e-05,25.404,0.5920000000000001,0.23220500000000002,36.5954,-999.0,18.7948,-999.0,30.0,,,2018-12-19T02:02:56.003,58471.08494215925,-0.14339999999999975,18.06284333055835,8.170496701244604,5.4601922179209454,6.009657972047319,0.17208300917100502,-0.10624333055834967
1628662,ZTF18acylvlr,2458471.5902778,2,717090275015,17.9876,2,717090275015015006,t,6,717,50,389,2181.26,408.796,318.0404605,-7.0756865000000015,18.1146,0.149819,0.8983709999999999,17.9492,0.302,9.48921,23.096,0.349,0.537,-0.209,-7.44849,-0.16539500000000001,1.54815,0.99,408.796,0.038437,2.0,0.909,0.784,0.5871529999999999,0.506412,1.15944,4,0,0.59,1.0,18.1,2759,0.976073,17.5217,0.2617,318.0378827,-7.076450299999999,22.2576,21.941,21.5844,21.3233,0.0,24.1613,1,53,2458471.5902778,2458471.5902778,6.58171272277832,0,99503180394661676,99503180391751535,-999.0,-999.0,21.1869,-999.0,0.5,24.2841,99513180385278170,18.2211,17.6962,17.4727,17.3802,0.993375,26.6349,4,389120250,2458256.920023,2458363.788935,15,t8_f5_c3,3.3518,7.047960000000001,-3.69616,25.4606,3.86244e-05,0.062084,847.0,0.071387,7.90293e-05,-5.214e-05,25.51,0.588,0.231318,33.4186,-999.0,18.7948,-999.0,30.0,,,2018-12-19T02:10:00.002,58471.089849559125,0.014599999999997948,18.062847724845025,8.170038062425876,5.460193626791322,6.009721776636879,0.17213591215898588,0.051752275154974825
1659172,ZTF18aczahlm,2458472.5845255,2,718084525015,19.1652,2,718084525015015002,t,2,718,50,389,1566.29,363.60900000000004,318.21511019999997,-7.0641277,18.2565,0.10953199999999999,2.07556,18.3817,0.1376,2.6272900000000003,19.269000000000002,0.025,0.799,0.027000000000000003,-0.556195,0.125174,3.97,0.982,363.60900000000004,0.783493,0.8670260000000001,1.0390000000000001,0.9159999999999999,0.26171300000000003,0.23073000000000002,1.13428,2,0,0.7,0.0,18.1,2759,1.0,18.2744,0.1599,318.2148798,-7.0648308,19.9763,19.3274,19.0191,18.8991,0.988125,2.71545,1,54,2458472.5845255,2458472.5845255,16.342239379882802,0,99523182148912642,99523182160557991,20.7706,19.4566,18.3773,17.8662,0.988958,13.9474,99523182208125635,21.8884,20.6063,19.7874,19.3759,0.997,21.4655,8,389120250,2458256.920023,2458363.788935,15,t8_f5_c3,7.57485,17.4634,-9.888539999999999,26.1885,8.8232e-06,0.048598,1559.0,0.09366000000000001,1.59373e-05,-1.108e-05,26.25,0.605,0.265048,2.71133,-999.0,19.2992,-999.0,30.0,,,2018-12-20T02:01:43.003,58472.08409725923,0.15649999999999764,18.063552950782228,8.075052250938496,5.460478799883024,6.02242354282936,0.17347060254611588,0.1929470492177714
